date,league,home-team,home-score,away-team,away-score
20201106,Jordan Pro League,AlWihdat,2,AlAhlyJordan,0
20201106,Iran Pro League,TractorSazi,0,NaftTehran,0
20201106,Iran Pro League,AluminiumArak,0,NassajiMazandaran,3
20201106,Iran Pro League,Saipa,0,Perspolis,0
20201106,Iran Pro League,Zobahan,2,Foolad,2
20201106,Saudi Arabia Pro League,Dhamk,0,AlFaisaly,0
20201106,Croatia 2.HNL,RadnikSesvete,1,NKOsijekII,5
20201106,Serbia Prva Liga,NoviBeograd,2,Jagodina,0
20201106,Serbia Prva Liga,DinamoVranje,3,SlogaKraljevo,1
20201106,Belarus Premier League,Isloch,3,Minsk,4
20201106,China Super League,HenanJianye,0,TianjinTeda,0
20201106,China Super League,ShanghaiShenhua,4,HebeiZhongji,1
20201106,China Super League,GuangzhouRF,0,DalianAerbingFC,3
20201106,China Super League,ChongqingLifan,4,ShandongLuneng,3
20201106,Colombia Copa Mustang,SantaFe,3,Medellin,0
20201110,Paraguay Division Profesional,GeneralDiaz,3,Libertad,4
20201110,Paraguay Division Profesional,RiverPlateAsuncion,1,Guairena,2
20201110,Colombia Copa Mustang,Pereira,0,Millonarios,2
20201110,Peru Primera Division,SportingCristal,2,AlianzaUniversidad,0
20201110,Brazil Serie B,CSAAL,0,Chapecoense,1
20201110,Ecuador Liga Pro,Delfin,1,Macara,2
20201110,Colombia Copa Mustang,Medellin,1,AtleticoBucaramanga,0
20201110,Venezuela Primera,AtleticoVenezuela,2,RealEsppor,3
20201110,Peru Primera Division,DeportivoMunicipal,1,RealGarcilaso,1
20201110,Uruguay Primera Division,MontevideoWanderers,1,CerroLargo,0
20201110,Holland Eerste Divisie,Telstar,1,GoAheadEagles,2
20201110,Scottish League Cup,Dumbarton,0,Falkirk,4
20201110,Scottish League Cup,Albion,1,AnnanAthletic,5
20201110,Scottish League Cup,QueensPark,1,QueenofSouth,3
20201110,Scottish League Cup,Clyde,0,Kilmarnock,2
20201110,Scottish League Cup,StJohnstone,0,DundeeUtd,0
20201110,Scottish League Cup,Elgin,1,RossCounty,4
20201110,Scottish League Cup,KeltyHearts,1,Peterhead,1
20201110,Scottish League Cup,Forfar,3,BroraRangers,3
20201110,Scottish League Cup,Dundee,3,CoveRangers,0
20201110,Scottish League Cup,Raith,3,InvernessCT,3
20201110,Scottish League Cup,EastFife,2,Hearts,3
20201110,Northern Ireland Premier League,Crusaders,1,Coleraine,0
20201110,Northern Ireland Premier League,BallymenaUnited,0,Glenavon,2
20201110,Northern Ireland Premier League,DungannonSwifts,2,Cliftonville,1
20201110,Northern Ireland Premier League,CarrickRangers,4,Portadown,1
20201110,Northern Ireland Premier League,WarrenpointTown,1,Larne,1
20201110,England Conference,Halifax,0,Wealdstone,1
20201110,England Conference North,Fylde,1,SpennymoorTown,0
20201110,England Conference North,AlfretonTown,0,BrackleyTown,2
20201110,England Conference North,BlythSpartans,1,FarsleyCeltic,1
20201110,England Conference North,Gateshead,1,CurzonAshton,0
20201110,England Conference North,GloucesterCity,4,TelfordUtd,1
20201110,England Conference North,Southport,2,York,3
20201110,England Conference South,ConcordRangers,1,WellingUtd,1
20201110,England Conference South,EastbourneBorough,1,EbbsfleetUtd,1
20201110,England Conference South,HemelHempstead,1,Dartford,3
20201110,England Conference South,HungerfordTown,0,HamptonandRichmond,1
20201110,England Conference South,StAlbansCity,2,BraintreeTown,1
20201110,Scottish League Cup,KeltyHearts,1,Peterhead,1
20201110,Scottish League Cup,Albion,1,AnnanAthletic,5
20201110,Scottish League Cup,EastFife,2,Hearts,3
20201110,Scottish League Cup,Elgin,1,RossCounty,4
20201110,Scottish League Cup,QueensPark,1,QueenofSouth,3
20201110,Scottish League Cup,Forfar,3,BroraRangers,3
20201110,Scottish League Cup,Raith,3,InvernessCT,3
20201110,Scottish League Cup,Dundee,3,CoveRangers,0
20201110,Scottish League Cup,StJohnstone,0,DundeeUtd,0
20201110,Scottish League Cup,Dumbarton,0,Falkirk,4
20201110,Scottish League Cup,Clyde,0,Kilmarnock,2
20201110,Scottish League Cup,Stirling,2,Montrose,1
20201110,Scottish League Cup,Stenhousemuir,0,Livingston,4
20201110,Scottish League Cup,Stenhousemuir,0,Livingston,4
20201110,Ecuador Liga Pro,TecnicoUniversitario,1,ElNacional,0
20201110,England Conference,BorehamWood,0,DagenhamandRedbridge,1
20201110,Colombia Copa Mustang,LaEquidad,1,BoyacaPatriotas,0
20201110,Peru Primera Division,Universitario,1,UTCDeCajamarca,6
20201110,Uruguay Primera Division,Progreso,0,Rentistas,0
20201110,Holland Eerste Divisie,ExcelsiorRotterdam,3,TOPOss,0
20201110,Ecuador Liga Pro,Orense,1,DeportivoCuenca,1
20201110,France National,BourgPeronnas,0,RedStar,4
20201110,France National,Bastia,1,Sete,34
20201110,Peru Primera Division,DeportivoBinacional,1,AcademiaCantolao,0
20201110,Chile Primera,ColoColo,1,Antofagasta,0
20201110,China Super League,HebeiZhongji,0,ShanghaiShenhua,1
20201110,China Super League,DalianAerbingFC,0,GuangzhouRF,3
20201110,China Super League,TianjinTeda,0,HenanJianye,0
20201110,China Super League,ShandongLuneng,2,ChongqingLifan,1
20201120,Paraguay Division Profesional,SportivoSanLorenzo,2,Libertad,2
20201120,Brazil Serie A,Bragantino,4,Bahia,0
20201120,Brazil Serie B,Guarani,2,Botafogo,1
20201120,Brazil Serie B,JuventudeRS,5,Parana,0
20201120,Brazil Serie B,SampaioCorrea,1,Chapecoense,3
20201120,Chile Primera B,RangersTalca,1,Melipilla,0
20201120,Peru Primera Division,SportingCristal,2,Universitario,2
20201120,Paraguay Division Profesional,RiverPlateAsuncion,1,CerroPorteno,2
20201120,Venezuela Primera,ZamoraFC,1,Caracas,3
20201120,Chile Primera B,SantiagoMorning,2,CDSantaCruz,1
20201120,Chile Primera B,PuertoMontt,3,Nublense,2
20201120,Spain Primera Liga,Osasuna,1,Huesca,1
