date,league,home-team,home-score,away-team,away-score
20200810,Norway 1. Division,Ranheim,3,RaufossIL,0
20200810,Norway 1. Division,Jerv,1,Kongsvinger,1
20200810,Iran Pro League,ShahinBushehr,0,TractorSazi,0
20200810,Iran Pro League,Foolad,0,Saipa,0
20200810,Iran Pro League,Paykan,1,SanatNaft,0
20200810,Iran Pro League,NaftTehran,2,GolGoharSirjan,3
20200810,Norway 1. Division,Tromso,5,SandnesUlf,0
20200810,Norway 1. Division,Strommen,2,Grorud,1
20200810,Finland Veikkausliiga,HIFK,2,TPS,0
20200810,Finland Veikkausliiga,FCHonka,0,SJK,0
20200810,Finland Ykkonen,SJKII,1,MP,0
20200810,Finland Ykkonen,MuSa,4,MyPa,1
20200810,Finland Ykkonen,EIF,2,IFGnistan,1
20200810,Finland Kakkonen,RoPSFarmi,1,OLSOulu,3
20200810,Iran Pro League,MachineSaziTabriz,1,ParsJonoubiJam,1
20200810,Jordan Pro League,AlSareeh,1,Sahab,0
20200810,Russia Premier League,UralSverdlovskayaOblast,0,DinamoMoscow,2
20200810,China Super League,Shenzhen,1,HenanJianye,2
20200810,South Korea K League 2,JejuUnited,2,ChungnamAsan,1
20200810,China Super League,ShanghaiShenhua,2,DalianAerbingFC,2
20200810,Australia A League,BrisbaneRoar,1,SydneyFC,1
20200810,Mexico Liga MX,AtleticoSanLuis,1,Atlas,1
20200804,Saudi Arabia Pro League,AlAhliJeddah,4,AlHazm,2
20200804,Saudi Arabia Pro League,AlFaisaly,2,AlTaawon,1
20200804,Jordan Pro League,AlAqaba,2,Maan,3
20200804,Norway 1. Division,Lillestrom,0,Sogndal,2
20200804,Ireland Premier,FinnHarps,0,Shelbourne,1
20200804,Saudi Arabia Pro League,AlRaed,3,Dhamk,0
20200804,Saudi Arabia Pro League,AbhaClub,2,IttihadJeddah,1
20200804,Saudi Arabia Pro League,AlFateh,2,AlFaiha,0
20200804,Finland Kakkonen,VIFK,0,JBKPietarsaari,0
20200804,Finland Kakkonen,FCVaajakoski,3,JJK,2
20200804,China Super League,JiangsuShuntian,2,DalianAerbingFC,1
20200804,China Super League,Shenzhen,1,Guangzhou,3
20200804,Australia A League,WestSydney,1,PerthGlory,3
20200804,Mexico Liga MX,Leon,1,Monterrey,0
20200804,Mexico Liga MX,Atlas,1,PumasUNAM,2
20200818,Paraguay Division Profesional,SoldeAmerica,0,CerroPorteno,1
20200818,Brazil Serie B,Operario,3,CSAAL,0
20200818,Brazil Serie B,Avai,0,Botafogo,1
20200818,Ecuador Liga Pro,DeportivoCuenca,0,BarcelonaGuayaquil,3
20200818,Morocco GNF 1,DifaaHassaniJdidi,2,KhemisZemamra,1
20200818,Morocco GNF 1,MouloudiaOujda,3,Khouribga,0
20200818,Peru Primera Division,SportHuancayo,2,UTCDeCajamarca,0
20200818,Paraguay Division Profesional,Guairena,0,SportivoLuqueno,1
20200818,Ecuador Liga Pro,Orense,1,LDUPortoviejo,1
20200818,Champions League,Celtic,6,KRReykjavik,0
20200818,Champions League,DinamoBrest,6,Astana,3
20200818,Champions League,CrvenaZvezda,5,CollegeEuropa,0
20200818,Champions League,RBLeipzig,0,PSG,3
20200818,Egypt Premier League,Masr,0,Zamalek,0
20200818,Ireland Division 1,Bray,1,ShamrockB,0
20200818,Ireland Division 1,CobhRamblers,4,WexfordYouths,0
20200818,Peru Primera Division,SportBoys,1,SportingCristal,4
20200818,Champions League,LegiaWarsaw,1,Linfield,0
20200818,Europa League,UEEngordany,1,Zeta,3
20200818,Ecuador Liga Pro,IndependienteJoseTeran,4,Macara,4
20200818,Norway 1. Division,KFUMOslo,1,Kongsvinger,1
20200818,Champions League,Qarabagh,4,Sileks,0
20200818,Sweden Superettan,Orgryte,2,JonkopingSodra,0
20200818,Russia Premier League,Krasnodar,2,ArsenalTula,0
20200818,Ireland Premier,Sligo,2,Waterford,1
20200818,Egypt Premier League,MisrLelMakasa,1,ElGouna,0
20200818,Russia Premier League,Tambov,1,FCKhimki,0
20200818,South Africa Premiership,OrlandoPirates,1,Baroka,1
20200818,Peru Primera Division,Cienciano,0,AtleticoGrau,0
20200818,Finland Veikkausliiga,Rops,0,FCInter,2
20200818,Finland Veikkausliiga,FCHaka,1,HJKHelsinki,4
20200818,Kazakhstan Premier League,Taraz,0,Kyzylzhar,0
20200818,Russia Premier League,Sochi,3,RubinKazan,2
20200818,Uzbekistan PRL,MashALMubarek,0,Andijon,0
20200818,Uzbekistan PRL,Qoqon,19121,Pakhtakor,3
20200818,Egypt Premier League,Tanta,0,HarasElHodood,1
20200818,South Africa Premiership,ChippaUnited,0,HighlandsPark,0
20200818,South Africa Premiership,BidvestWits,0,GoldenArrows,0
20200818,Georgia Umaglesi Liga,ChikhuraSachkhere,2,SaburtaloTbilisi,8
20200818,Kazakhstan Premier League,Zhetysu,2,Ordabasy,3
20200818,Uzbekistan PRL,Qizilqum,1,Bukhara,0
20200818,Kazakhstan Premier League,KaspiyAktau,0,Kairat,3
20200818,Mexico Liga MX,Leon,2,Tijuana,1
20200817,Paraguay Division Profesional,Libertad,2,NacionalAsuncion,0
20200817,Paraguay Division Profesional,SportivoSanLorenzo,2,Olimpia,2
20200817,Europa League,InterMilan,5,ShakhtarDonetsk,0
20200817,Egypt Premier League,AlAhly,3,AswanFC,0
20200817,Ireland Division 1,DroghedaUtd,1,GalwayUtd,0
20200817,Ireland Division 1,UCD,2,AthloneTown,1
20200817,Ireland Division 1,LongfordTown,1,CabinteelyFC,3
20200817,Norway Tippeligaen,IKStart,2,Valerenga,1
20200817,Iceland Urvalsdeild,FHHafnarfjordur,1,StjarnanGardabae,2
20200817,Sweden Allsvenskan,Helsingborgs,1,IKSirius,2
20200817,Sweden Allsvenskan,BKHacken,2,Varbergs,1
20200817,Sweden Allsvenskan,Ostersunds,2,Kalmar,0
20200817,Sweden Superettan,VasbyUnited,1,AkropolisIF,2
20200817,Hungary NB I,Budafoki,2,Kisvarda,1
20200817,Bulgaria A PFG,BeroeStaraZagora,0,CSKA,19480
20200817,Belgium Juliper League,Waasland,1,StandardLiege,2
20200817,Sweden Allsvenskan,IFKGoteborg,1,IFKNorrkoping,3
20200817,Sweden Division 1,Linkoping,0,IFKVarnamo,4
20200817,Egypt Premier League,AlMoqawloonAlArab,2,ElEntagElHarby,1
20200817,Norway 1. Division,Strommen,2,Oeygarden,2
20200817,Norway 1. Division,Lillestrom,2,RaufossIL,2
20200817,Norway 1. Division,Jerv,1,Tromso,0
20200817,South Africa Premiership,CapeTownCity,3,MamelodiSundowns,2
20200817,Norway 1. Division,Asane,4,SandnesUlf,1
20200817,Norway 1. Division,Sogndal,4,Ranheim,0
20200817,Serbia Prva Liga,BoracCacak,1,BuducnostDobanovci,2
20200817,Bulgaria A PFG,TsarskoSeloSofia,0,Montana,0
20200817,Uzbekistan PRL,Olmaliq,3,LokomotivTashkent,1
20200817,Egypt Premier League,Enppi,0,Smouha,0
20200817,Uzbekistan PRL,Nasaf,3,Sogdiyona,0
20200817,Uzbekistan PRL,Bunyodkor,2,MetallurgBekabad,0
20200817,Georgia Umaglesi Liga,Samtredia,0,LokomotiviTbilisi,0
20200817,China Super League,HebeiZhongji,2,TianjinTeda,0
20200817,China Super League,WuhanZall,2,ChongqingLifan,0
20200817,USA Major League Soccer,Dallas,0,Nashville,0
20200817,Mexico Liga MX,JaguaresChiapas,4,CFAmerica,1
20200817,Nicaragua Liga Primera,JuniorManagua,0,WalterFerreti,4
20200817,Mexico Liga MX,SantosLaguna,0,Atlas,0
20200817,Nicaragua Liga Primera,MunicipalJalapa,2,Diriangen,0
20200817,Ecuador Liga Pro,UnivCatolica,3,Aucas,1
20200819,Brazil Serie A,AtleticoParanaense,0,Palmeiras,1
20200819,Brazil Serie A,Flamengo,1,Gremio,1
20200819,Brazil Serie A,Bragantino,2,Fluminense,1
20200819,Ecuador Liga Pro,LDUdeQuito,2,UnivCatolica,1
20200819,Morocco GNF 1,RapideOuedZem,2,MaghribTetouan,1
20200819,Uruguay Primera Division,Defensor,2,Progreso,1
20200819,Peru Primera Division,DeportivoLlacuabamba,1,Ayacucho,3
20200819,Champions League,Floriana,0,CFRCluj,2
20200819,Ecuador Liga Pro,Aucas,2,ElNacional,0
20200819,Champions League,Buducnost,1,LudogoretsRazgrad,3
20200819,Champions League,Sheriff,2,FolaEsch,0
20200819,Champions League,ConnahsQuay,0,FKSarajevo,2
20200819,Champions League,Lyon,0,BayernMunich,3
20200819,Morocco GNF 1,AthleticYoussoufia,0,RSBBerkane,0
20200819,Morocco GNF 1,FUSRabat,0,RajaCasablanca,1
20200819,Morocco GNF 1,HassaniaAgadir,2,OlympiqueSafi,2
20200819,Peru Primera Division,AlianzaUniversidad,0,CarlosMannucci,1
20200819,Egypt Premier League,Ismaily,1,WadiDegla,1
20200819,Champions League,Ferencvarosi,2,Djurgardens,0
20200819,Champions League,MaccabiTelAviv,2,Rigas,0
20200819,Champions League,NKCelje,3,Dundalk,0
20200819,Champions League,DinamoTbilisi,0,KFTirana,2
20200819,Uruguay Primera Division,DeportivoMaldonado,2,Penarol,0
20200819,Uruguay Primera Division,Danubio,0,PlazaColonia,1
20200819,Saudi Arabia Pro League,AlRaed,2,AlShababRiyadh,1
20200819,Ecuador Liga Pro,TecnicoUniversitario,1,Olmedo,3
20200819,Jordan Pro League,AlAhlyJordan,0,Sahab,0
20200819,Champions League,FloraTallinn,1,Suduva,1
20200819,Champions League,Molde,5,KuPS,0
20200819,Uruguay Primera Division,CerroLargo,4,LiverpoolFC,3
20200819,Russia Premier League,ZenitStPetersburg,2,CSKAMoscow,1
20200819,Saudi Arabia Pro League,AbhaClub,0,AlHazm,2
20200819,Saudi Arabia Pro League,AlFaisaly,1,IttihadJeddah,1
20200819,South Africa Premiership,BloemfonteinCeltic,3,KaizerChiefs,1
20200819,Peru Primera Division,CarlosStein,1,RealGarcilaso,2
20200819,Russia Premier League,DinamoMoscow,2,FKRostov,0
20200819,Champions League,AvanAcademy,0,OmoniaNicosia,0
20200819,Saudi Arabia Pro League,AlFateh,1,AlEttifaq,1
20200819,Uruguay Primera Division,Rentistas,0,MontevideoWanderers,0
20200819,Bahrain Premier League,EastRiffa,0,AlHadd,3
20200819,Russia Premier League,TerekGroznyi,3,RotorVolgograd,1
20200819,Jordan Pro League,Maan,1,ShababAlOrdun,1
20200819,South Africa Premiership,SupersportUnited,2,PolokwaneCity,0
20200819,Uruguay Primera Division,BostonRiver,1,RiverPlateMontevideo,1
20200819,Russia Premier League,Ufa,1,SpartakMoscow,1
20200819,Russia Premier League,UralSverdlovskayaOblast,1,LokomotivMoscow,1
20200819,China Super League,ShanghaiShenhua,2,GuangzhouRF,3
20200819,Kazakhstan Premier League,ShakhterKaragandy,0,Kaisar,1
20200819,Uzbekistan PRL,SurkhonTermez,1,Navbahor,1
20200819,Japan J-League,ConsadoleSapporo,1,OitaTrinita,1
20200819,China Super League,ShandongLuneng,2,HenanJianye,1
20200819,Japan J-League,ShonanBellmare,0,NagoyaGrampusEight,1
20200819,Japan J2 League,ZwiegenKanazawa,1,MontedioYamagata,1
20200819,Japan J2 League,MachidaZelvia,0,JubiloIwata,0
20200819,Japan J2 League,FCRyukyu,2,TochigiSC,2
20200819,Japan J2 League,OmiyaArdija,1,GiravanzKitakyushu,4
20200819,Japan J2 League,TokushimaVortis,0,FagianoOkayama,0
20200819,Japan J2 League,Niigata,1,KyotoPurpleSanga,1
20200819,Japan J2 League,ThespaKusatsu,2,RenofaYamaguchi,1
20200819,Japan J2 League,TokyoVerdy,3,MatsumotoYamaga,0
20200819,Japan J2 League,VentforetKofu,3,EhimeFC,2
20200819,Japan J2 League,AvispaFukuoka,0,MitoHollyhock,1
20200819,Japan J-League,KawasakiFrontale,5,CerezoOsaka,2
20200819,Japan J-League,VisselKobe,2,KashiwaReysol,3
20200819,Japan J-League,YokohamaFC,1,KashimaAntlers,0
20200819,Japan J-League,GambaOsaka,1,UrawaRedDiamonds,3
20200819,Japan J-League,SanfrecceHiroshima,3,FCTokyo,3
20200819,Australia A League,WesternUnited,1,MelbourneCity,3
20200819,Brazil Serie B,CRB,1,BrasilDePelotas,0
20200819,Brazil Serie B,Guarani,1,Parana,2
20200819,Brazil Serie B,CuiabaEsporteClube,1,Confianca,0
20200819,Ecuador Liga Pro,RiverPlateEcuador,0,Delfin,0
20200819,Brazil Serie B,Oeste,1,PontePreta,3
20200809,Paraguay Division Profesional,SportivoSanLorenzo,1,ClubGuarani,1
20200809,Brazil Serie A,Gremio,1,Fluminense,0
20200809,Nicaragua Liga Primera,Chinandega,1,RealEsteli,5
20200809,Paraguay Division Profesional,SoldeAmerica,0,RiverPlateAsuncion,0
20200809,Brazil Serie A,Flamengo,0,AtleticoMineiro,1
20200809,Brazil Serie A,Santos,1,Bragantino,1
20200809,Belgium Juliper League,Kortrijk,1,Waasland,3
20200809,Norway Tippeligaen,Rosenborg,5,Sarpsborg,1
20200809,Serbia Super Liga,ProleterNoviSad,1,BackaPalanka,1
20200809,Serbia Super Liga,Cukaricki,3,RadBelgrade,0
20200809,Serbia Super Liga,Vozdovac,1,Vojvodina,3
20200809,Serbia Super Liga,PartizanBelgrade,4,JavorIvanjica,0
20200809,Egypt Premier League,AlAhly,2,Enppi,0
20200809,Saudi Arabia Pro League,IttihadJeddah,1,AlAhliJeddah,2
20200809,Uruguay Primera Division,ClubNacional,1,Penarol,1
20200809,Bulgaria A PFG,SlaviaSofia,1,ChernoMoreVarna,1
20200809,Serbia Super Liga,Subotica,4,FKMetalac,1
20200809,Russia Premier League,SpartakMoscow,2,Sochi,2
20200809,Serbia Super Liga,MladostLucani,2,Indjija,0
20200809,Serbia Super Liga,Napredak,2,RadnikSurdulica,1
20200809,Serbia Super Liga,BackaTopola,5,Zlatibor,1
20200809,Serbia Super Liga,RadnickiNis,2,NoviPazar,1
20200809,Mexico Liga MX,PumasUNAM,1,Juarez,1
20200809,Serbia Super Liga,MacvaSabac,0,CrvenaZvezda,3
20200809,Saudi Arabia Pro League,AlWehda,0,AlRaed,0
20200809,Saudi Arabia Pro League,Dhamk,2,AlFaisaly,1
20200809,Belgium Juliper League,KVMechelen,2,Anderlecht,2
20200809,Ireland Premier,DerryCity,1,Shamrock,2
20200809,Saudi Arabia Pro League,AlEttifaq,3,AlFaiha,2
20200809,Norway Tippeligaen,Stromsgodset,3,Sandefjord,4
20200809,Norway Tippeligaen,Mjondalen,1,Haugesund,0
20200809,Norway Tippeligaen,Aalesund,2,VikingFK,2
20200809,Norway Tippeligaen,Kristiansund,3,IKStart,2
20200809,Norway Tippeligaen,Stabaek,0,OddGrenland,1
20200809,Russia Premier League,ArsenalTula,0,TerekGroznyi,0
20200809,Bulgaria A PFG,BotevPlovdiv,2,LokomotivPlovdiv,0
20200809,Finland Veikkausliiga,FCInter,2,FCHaka,0
20200809,Finland Veikkausliiga,Lahti,3,FCIlves,2
20200809,Finland Veikkausliiga,KuPS,0,HJKHelsinki,3
20200809,Finland Ykkonen,KPV,0,FFJaro,4
20200809,Finland Kakkonen,Viikingit,2,Kiffen,2
20200809,Finland Kakkonen,MiPK,4,LahdenReipas,1
20200809,Sweden Allsvenskan,Mjallby,3,AIKStockholm,1
20200809,Sweden Allsvenskan,Ostersunds,0,Elfsborg,1
20200809,Sweden Allsvenskan,Djurgardens,1,Hammarby,2
20200809,Scotland Premiership,Kilmarnock,1,Celtic,1
20200809,Jordan Pro League,AlAhlyJordan,1,ShababAlOrdun,3
20200809,Egypt Premier League,MisrLelMakasa,2,AswanFC,1
20200809,Uruguay Primera Division,BostonRiver,0,MontevideoWanderers,2
20200809,Russia Premier League,Ufa,0,Krasnodar,3
20200809,Brazil Serie B,Oeste,0,Chapecoense,0
20200809,Finland Ykkonen,VPSVaasa,1,ACKajaani,1
20200809,Finland Veikkausliiga,Rops,2,IFKMariehamn,3
20200809,Scotland Premiership,Rangers,3,StMirren,0
20200809,Sweden Division 1,Linkoping,2,Landskrona,0
20200809,Belgium Juliper League,ZulteWaregem,1,Genk,2
20200809,Sweden Division 1,IFKLulea,1,Sandviken,0
20200809,Sweden Division 1,TeamThoren,1,Vasalund,4
20200809,Georgia Umaglesi Liga,ChikhuraSachkhere,0,DinamoBatumi,4
20200809,Estonia Meistriliiga,NommeJKKalju,3,JKTransNarva,0
20200809,Sweden Superettan,Orgryte,2,Trelleborgs,1
20200809,Sweden Allsvenskan,BKHacken,0,Kalmar,2
20200809,Sweden Allsvenskan,Orebro,1,IFKGoteborg,1
20200809,Sweden Allsvenskan,Falkenbergs,0,Malmo,1
20200809,China Super League,GuangzhouRF,0,JiangsuShuntian,2
20200809,Belgium Juliper League,StTruiden,2,Gent,1
20200809,Finland Kakkonen,SCKufu,2,FCVaajakoski,2
20200809,Japan J-League,CerezoOsaka,0,FCTokyo,0
20200809,South Korea K League 1,SangjuSangmu,2,BusanIPark,0
20200809,South Korea K League 1,IncheonUnited,0,SeongnamIlhwaChunma,2
20200809,Japan J2 League,ThespaKusatsu,1,GiravanzKitakyushu,2
20200809,Japan J2 League,MachidaZelvia,0,JEFUnitedChiba,2
20200809,South Korea K League 2,Bucheon,19952,SuwonCity,0
20200809,Estonia Meistriliiga,FCFloraPaide,4,JKTallinnaKalev,0
20200809,China Super League,Guangzhou,0,ShandongLuneng,1
20200809,Japan J-League,SanfrecceHiroshima,1,ShonanBellmare,0
20200809,Mexico Liga MX,Guadalajara,0,Puebla,1
20200809,Nicaragua Liga Primera,JuniorManagua,1,MunicipalJalapa,0
20200809,Nicaragua Liga Primera,JuventusManagua,1,WalterFerreti,3
20200809,Mexico Liga MX,CruzAzul,2,Leon,0
20200809,Mexico Liga MX,Monterrey,2,SantosLaguna,2
20200809,Brazil Serie B,PontePreta,0,AmericaMineiro,1
20200809,Brazil Serie B,CSAAL,1,Guarani,0
20200809,Brazil Serie A,SportRecife,3,Ceara,2
20200801,Paraguay Division Profesional,Libertad,1,ClubGuarani,3
20200801,Paraguay Division Profesional,SoldeAmerica,1,NacionalAsuncion,1
20200801,Italy Serie A,Juventus,1,Roma,3
20200801,Italy Serie A,Napoli,3,Lazio,1
20200801,Italy Serie A,Atalanta,0,InterMilan,2
20200801,Italy Serie A,ACMilan,3,Cagliari,0
20200801,Norway Tippeligaen,SKBrann,1,Valerenga,2
20200801,Bosnia and Herzegovina Premier League,Zeljeznicar,3,VelezMostar,0
20200801,Bosnia and Herzegovina Premier League,ZrinjskiMostar,1,OlimpicSarajevo,0
20200801,Georgia Umaglesi Liga,LokomotiviTbilisi,1,Torpedo,2
20200801,Serbia Super Liga,CrvenaZvezda,3,NoviPazar,0
20200801,Serbia Super Liga,RadnickiNis,3,FKMetalac,0
20200801,Serbia Super Liga,MacvaSabac,1,BackaPalanka,0
20200801,Serbia Super Liga,ProleterNoviSad,2,RadBelgrade,0
20200801,Serbia Super Liga,Cukaricki,3,Indjija,0
20200801,Serbia Super Liga,Vozdovac,1,RadnikSurdulica,3
20200801,Belarus Premier League,NemanGrodno,1,DinamoMinsk,0
20200801,Iran Pro League,Esteghlal,2,Sepahan,1
20200801,Georgia Umaglesi Liga,DinamoTbilisi,1,ChikhuraSachkhere,0
20200801,Estonia Esiliiga,TammekaTartuII,5,Elva,1
20200801,Estonia Esiliiga,LevadiaTallinnII,1,FloraII,1
20200801,Estonia Esiliiga,NommeUnited,1,Vandra,1
20200801,Estonia Meistriliiga,JKTransNarva,1,FCKuressaare,0
20200801,Iran Pro League,ParsJonoubiJam,0,ShahinBushehr,2
20200801,Italy Serie A,Brescia,1,Sampdoria,1
20200801,Serbia Super Liga,Subotica,3,Zlatibor,0
20200801,Norway Tippeligaen,Sandefjord,2,Molde,1
20200801,Bosnia and Herzegovina Premier League,BoracBanjaLuka,6,DobojKakanj,0
20200801,Russia 1. Division,AlaniaVladikavkaz,2,EnergiyaKhabarovsk,4
20200801,Qatar Stars League,AlSailiya,2,AlShahaniya,2
20200801,Iran Pro League,GolGoharSirjan,0,Foolad,0
20200801,Sweden Superettan,VasbyUnited,1,Osters,1
20200801,Sweden Superettan,GIFSundsvall,1,Degerfors,4
20200801,Sweden Superettan,Ljungskile,0,Halmstads,0
20200801,Belarus Premier League,SlaviaMozyr,2,Isloch,4
20200801,Bosnia and Herzegovina Premier League,SlobodaTuzla,1,RadnikBijeljina,1
20200801,Russia 1. Division,VolgarGazpromAstrakhan,3,KrasnodarII,0
20200801,Russia 1. Division,FakelWorenesch,1,Akron,0
20200801,Iran Pro League,NassajiMazandaran,1,Perspolis,1
20200801,Finland Veikkausliiga,HJKHelsinki,2,KuPS,2
20200801,Finland Veikkausliiga,FCIlves,2,HIFK,2
20200801,Finland Veikkausliiga,SJK,1,FCHaka,1
20200801,Finland Veikkausliiga,FCInter,2,IFKMariehamn,1
20200801,Finland Veikkausliiga,Rops,2,TPS,3
20200801,Finland Ykkonen,ACOulu,2,FFJaro,1
20200801,Finland Ykkonen,VPSVaasa,4,KPV,1
20200801,Finland Ykkonen,MyPa,0,ACKajaani,0
20200801,Finland Kakkonen,PSKemiII,2,RoPSFarmi,3
20200801,Finland Kakkonen,NJS,2,Japs,1
20200801,Finland Kakkonen,LahdenReipas,4,Pepo,1
20200801,Scotland Premiership,DundeeUtd,1,StJohnstone,1
20200801,Scotland Premiership,Hibernian,2,Kilmarnock,1
20200801,Scotland Premiership,StMirren,1,Livingston,0
20200801,Russia 1. Division,DynamoBryansk,0,GazovikOrenburg,1
20200801,Russia 1. Division,TekstilshchikIvanovo,0,Veles,0
20200801,Qatar Stars League,AlRayyan,0,AlArabi,0
20200801,Finland Ykkonen,EIF,0,FCKooTeePee,1
20200801,Sweden Allsvenskan,Orebro,1,Falkenbergs,2
20200801,Sweden Allsvenskan,Djurgardens,3,BKHacken,1
20200801,Russia 1. Division,IrtyshOmsk,1,YeniseyKrasnoyarsk,2
20200801,Russia 1. Division,ChertanovoMoscow,1,SpartakMoscowII,2
20200801,Finland Kakkonen,Viikingit,1,EPS,4
20200801,Finland Kakkonen,SalPa,2,HJS,2
20200801,China Super League,FujianJunhao,2,QingdaoHuanghai,2
20200801,Scotland Premiership,Aberdeen,0,Rangers,1
20200801,Finland Kakkonen,SCKufu,0,Jippo,2
20200801,Finland Kakkonen,KaaPoKaarina,1,PargasIdrottsforening,2
20200801,South Korea K League 2,SuwonCity,1,AnsanGreeners,2
20200801,Russia 1. Division,Olimpyets,1,Tomsk,0
20200801,South Korea K League 1,IncheonUnited,1,GwangjuFC,3
20200801,South Korea K League 1,SeongnamIlhwaChunma,1,FCSeoul,2
20200801,Japan J2 League,FagianoOkayama,1,FCRyukyu,2
20200801,South Korea K League 1,JeonbukMotors,2,PohangSteelers,1
20200801,South Korea K League 2,JejuUnited,1,ChunnamDragons,1
20200801,South Korea K League 2,ChungnamAsan,1,DaejeonCitizen,2
20200801,Japan J-League,FCTokyo,2,SaganTosu,3
20200801,Japan J-League,OitaTrinita,1,KashimaAntlers,4
20200801,Japan J-League,ShonanBellmare,0,CerezoOsaka,1
20200801,Japan J-League,GambaOsaka,0,KawasakiFrontale,1
20200801,China Super League,BeijingGuoan,1,WuhanZall,0
20200801,Japan J-League,NagoyaGrampusEight,0,KashiwaReysol,1
20200801,Japan J-League,YokohamaFC,0,SanfrecceHiroshima,2
20200801,Japan J-League,VegaltaSendai,0,YokohamaFMarinos,1
20200801,Australia A League,MelbourneCity,2,SydneyFC,0
20200801,Mexico Liga MX,Juarez,1,Necaxa,0
20200801,Mexico Liga MX,Puebla,1,CruzAzul,1
20200801,USA MLS Is Back,OrlandoCity,1,LosAngelesFC,1
20200808,Brazil Serie A,Coritiba,0,Internacional,1
20200808,Paraguay Division Profesional,Libertad,112,deOctubre,1
20200808,Brazil Serie A,FortalezaCE,0,AtleticoParanaense,2
20200808,Brazil Serie B,Avai,3,Nautico,1
20200808,Brazil Serie B,Vitoria,1,SampaioCorrea,0
20200808,Brazil Serie B,Cruzeiro,2,Botafogo,1
20200808,Uruguay Primera Division,Defensor,0,Torque,2
20200808,Paraguay Division Profesional,GeneralDiaz,1,Olimpia,3
20200808,Champions League,Barcelona,3,Napoli,1
20200808,Champions League,BayernMunich,4,Chelsea,1
20200808,Brazil Serie B,Operario,3,Figueirense,1
20200808,Ireland Division 1,LongfordTown,2,AthloneTown,0
20200808,Bosnia and Herzegovina Premier League,TuzlaCity,1,Krupa,0
20200808,Ireland Division 1,CobhRamblers,2,GalwayUtd,2
20200808,Jordan Pro League,AlSalt,1,Ramtha,0
20200808,Uruguay Primera Division,Danubio,1,RiverPlateMontevideo,3
20200808,Russia 1. Division,BaltikaKaliningrad,2,VolgarGazpromAstrakhan,0
20200808,Bosnia and Herzegovina Premier League,VelezMostar,2,ZrinjskiMostar,0
20200808,Morocco GNF 1,RajaCasablanca,2,OlympiqueSafi,0
20200808,Belgium Juliper League,StandardLiege,1,CercleBrugge,0
