date,league,home-team,home-score,away-team,away-score
20210104,Iran Pro League,PadidehKhorasan,1,Saipa,0
20210104,Chile Primera B,SanLuis,1,SantiagoMorning,1
20210103,Chile Primera,UniversidaddeChile,2,UniversidaddeConcepcion,0
20210103,Brazil Serie B,Vitoria,1,Operario,1
20210103,Portugal Superliga,FCPorto,3,Moreirense,0
20210103,Argentina Primera B Nacional,NuevaChicago,1,GuillermoBrown,1
20210103,Argentina Primera B Nacional,DeportivoSantamarina,2,Almagro,0
20210103,Chile Primera B,SanMarcos,2,DeportesCopiapo,3
20210103,Spain Primera Liga,Huesca,0,Barcelona,1
20210103,Spain Segunda Liga,RealOviedo,2,Mallorca,2
20210103,Italy Serie A,Juventus,4,Udinese,1
20210103,Spain Segunda Liga,Almeria,3,Ponferradina,1
20210103,Portugal Superliga,PacosFerreira,2,RioAve,0
20210103,Brazil Serie B,Chapecoense,0,BrasilDePelotas,0
20210103,Holland Eerste Divisie,FCVolendam,0,MVVMaastricht,1
20210103,Cyprus 1. Division,ApollonLimassol,3,AnorthosisFamagusta,2
20210103,Egypt Premier League,MisrLelMakasa,3,Ismaily,1
20210103,Spain Primera Liga,Eibar,2,Granada,0
20210103,Spain Primera Liga,RealSociedad,1,Osasuna,1
20210103,Spain Segunda Liga,Albacete,1,Malaga,1
20210103,Portugal Superliga,SantaClara,1,Benfica,1
20210103,Germany Bundesliga,BayernMunich,5,Mainz,2
20210103,Portugal LigaPro,Leixoes,0,Covilha,0
20210103,Italy Serie A,Benevento,0,ACMilan,2
20210103,Portugal LigaPro,Varzim,1,Vilafranquense,1
20210103,England Premier League,Chelsea,1,ManCity,3
20210103,Turkey Super Lig,Kayserispor,0,Besiktas,2
20210103,Turkey Lig 1,Samsunspor,2,Adanaspor,1
20210103,Cyprus 1. Division,AEKLarnaca,0,OmoniaNicosia,3
20210103,Qatar Stars League,QatarSC,2,AlGharrafa,2
20210103,Qatar Stars League,AlArabi,3,AlKhoor,0
20210103,Holland Eerste Divisie,Telstar,5,NEC,2
20210103,Spain Primera Liga,Alaves,1,AtleticoMadrid,2
20210103,Greece Etniki Katigoria,Larissa,1,PAOKSalonika,1
20210103,Greece Etniki Katigoria,PASGiannina,1,ApollonSmirnis,3
20210103,Portugal LigaPro,Feirense,1,Vizela,2
20210103,Spain Segunda Liga,LasPalmas,1,Espanyol,0
20210103,Portugal Superliga,Maritimo,0,Boavista,0
20210103,Germany Bundesliga,BorussiaDortmund,2,Wolfsburg,0
20210103,England Premier League,Newcastle,1,Leicester,2
20210103,Italy Serie A,Cagliari,1,Napoli,4
20210103,Italy Serie A,Fiorentina,0,Bologna,0
20210103,Italy Serie A,Genoa,1,Lazio,1
20210103,Italy Serie A,Parma,0,Torino,3
20210103,Italy Serie A,Roma,1,Sampdoria,0
20210103,Italy Serie A,Spezia,0,HellasVerona,1
20210103,Italy Serie A,Atalanta,5,Sassuolo,1
20210103,Chile Primera,Antofagasta,0,ColoColo,1
20210103,Holland Eerste Divisie,FCEindhoven,2,CambuurLeeuwarden,5
20210103,Qatar Stars League,UmmSalal,0,Lekhwiya,1
20210103,Greece Etniki Katigoria,Panaitolikos,2,OFICrete,1
20210103,Spain Segunda Liga,Castellon,0,Tenerife,1
20210103,Turkey Lig 1,Giresunspor,3,Tuzlaspor,0
20210103,Turkey Super Lig,FatihKaragumruk,1,Trabzonspor,2
20210103,Turkey Lig 1,Istanbulspor,5,Osmanlispor,3
20210103,Portugal Superliga,Tondela,1,Famalicao,0
20210103,Spain Primera Liga,AthleticBilbao,1,Elche,0
20210103,Germany 2. Bundesliga,Hamburg,3,Regensburg,1
20210103,Germany 2. Bundesliga,Hannover,964,Sandhausen,0
20210103,Germany 2. Bundesliga,ErzgebirgeAue,3,Braunschweig,1
20210103,Germany 2. Bundesliga,GreutherFurth,2,StPauli,1
20210103,Germany 2. Bundesliga,HolsteinKiel,1,Osnabruck,2
20210103,Italy Serie A,InterMilan,6,Crotone,2
20210103,Portugal LigaPro,Mafra,1,Chaves,2
20210103,Holland Eerste Divisie,ExcelsiorRotterdam,0,NAC,3
20210103,Portugal LigaPro,BenficaII,4,Oliveirense,0
20210103,Turkey Super Lig,CaykurRizespor,1,Genclerbirligi,1
20210103,Turkey Lig 1,Bandirmaspor,2,Altay,0
20210103,Australia A League,AdelaideUnited,2,MelbourneCity,0
20210103,Australia A League,Macarthur,0,CentralCoastMariners,2
20210103,Chile Primera B,Nublense,1,DeportesTemuco,2
20210113,Uruguay Primera Division,Torque,2,Rentistas,1
20210113,Copa Libertadores,Santos,3,BocaJuniors,0
20210113,Chile Primera B,Nublense,2,UnionSanFelipe,3
20210113,Brazil Serie B,Avai,2,Vitoria,2
20210113,Costa Rica Primera,Grecia,0,Saprissa,0
20210113,Costa Rica Primera,Jicaral,1,SanCarlos,1
20210113,Uruguay Primera Division,Defensor,1,BostonRiver,1
20210113,England Premier League,Tottenham,1,Fulham,1
20210113,Holland Eredivisie,Feyenoord,1,FCZwolle,0
20210113,Chile Primera,UniversidaddeConcepcion,1,ColoColo,1
20210113,Supercopa De Espana,RealSociedad,1,Barcelona,1
20210113,Germany DFB Pokal,HolsteinKiel,2,BayernMunich,2
20210113,Coppa Italia,Juventus,2,Genoa,2
20210113,England League 2,Oldham,2,Mansfield,3
20210113,Holland Eredivisie,FortunaSittard,0,Sparta,1
20210113,Holland Eredivisie,ADODenHaag,1,VVVVenlo,4
20210113,Germany 3. Liga,Lubeck,0,WaldhofMannheim,1
20210113,Germany 3. Liga,FSVZwickau,0,Ingolstadt,2
20210113,England Premier League,ManCity,1,Brighton,0
20210113,Holland Eredivisie,PSV,1,AZ,3
20210113,Belgium Juliper League,BeerschotWilrijk,1,CercleBrugge,1
20210113,Romania Liga I,Hermannstadt,0,DinamoBucharest,2
20210113,Coppa Italia,Napoli,3,Empoli,2
20210113,Cyprus 1. Division,ApollonLimassol,0,OmoniaNicosia,0
20210113,Qatar Stars League,AlAhli,1,AlKhoor,2
20210113,Oman League,AlNasr,1,Dhufar,3
20210113,Romania Liga I,ChindiaTargoviste,1,CSMSIasi,1
20210113,South Africa Premiership,Tshakhuma,0,OrlandoPirates,3
20210113,South Africa Premiership,SupersportUnited,2,BloemfonteinCeltic,1
20210113,Coppa Italia,Fiorentina,1,InterMilan,1
20210113,Cyprus 1. Division,ApoelNicosia,1,AEKLarnaca,1
20210113,Oman League,AlSuwaiq,2,Nizwa,0
20210113,Oman League,BahlaClub,2,AlMsnaa,2
20210113,Qatar Stars League,UmmSalal,0,AlWakra,0
20210113,South Africa Premiership,AmaZulu,0,KaizerChiefs,1
20210113,Oman League,OmanFC,0,AlNahda,0
20210113,Copa Libertadores,Palmeiras,0,RiverPlate,2
20210113,Brazil Serie B,Chapecoense,2,Figueirense,1
20210105,Brazil Serie B,Guarani,1,PontePreta,1
20210105,Portugal LigaPro,Arouca,0,Academica,2
20210105,Spain Copa Del Rey,Marbella,2,Valladolid,2
20210105,Spain Copa Del Rey,Alcorcon,2,RealZaragoza,1
20210105,Holland Eerste Divisie,TOPOss,1,JongAjax,0
20210105,England Conference,Weymouth,0,Yeovil,3
20210105,England Conference,SolihullMoors,2,Chesterfield,1
20210105,England Conference North,BrackleyTown,2,Darlington,0
20210105,England Conference North,Chester,1,Guiseley,0
20210105,England Conference North,Kidderminster,2,York,2
20210105,England Conference North,BostonUtd,2,KetteringTown,2
20210105,England Conference South,DorkingWanderers,2,EbbsfleetUtd,0
20210105,England League Cup,Tottenham,2,Brentford,0
20210105,England Conference South,Dartford,1,TonbridgeAngels,0
20210105,England League 2,Mansfield,2,SalfordCity,1
20210105,France Ligue 2,ACAjaccio,4,Pau,1
20210105,France Ligue 2,Auxerre,1,Caen,1
20210105,France Ligue 2,Chambly,0,LeHavre,1
20210105,France Ligue 2,ClermontFoot,3,Grenoble,0
20210105,France Ligue 2,Guingamp,2,Amiens,2
20210105,France Ligue 2,RodezAveyron,1,ChamoisNiort,1
20210105,France Ligue 2,Sochaux,1,Dunkerque,0
20210105,France Ligue 2,Toulouse,1,Paris,0
20210105,France Ligue 2,Troyes,2,Chateauroux,0
20210105,France Ligue 2,Valenciennes,2,Nancy,3
20210105,Spain Copa Del Rey,Linares,0,Sevilla,2
20210105,Cyprus 1. Division,DoxaKatokopias,2,ApoelNicosia,1
20210105,Spain Copa Del Rey,Zamora,1,Villarreal,4
20210105,Holland Eerste Divisie,JongPSV,2,GoAheadEagles,3
20210105,Jordan Pro League,AlJazeeraJordan,0,AlWihdat,1
20210105,Turkey Super Lig,Konyaspor,4,Galatasaray,3
20210105,Spain Copa Del Rey,UDIbizaEivissa,5,CeltaVigo,2
20210105,Cyprus 1. Division,ErmisAradippou,1,NeaSalamina,2
20210105,Spain Copa Del Rey,Cordoba,1,Getafe,0
20210105,Portugal LigaPro,AcademicoViseu,1,CasaPiaAtletico,1
20210105,South Africa Premiership,TSGalaxy,2,Baroka,2
20210105,South Africa Premiership,Stellenbosch,2,Tshakhuma,0
20210105,South Africa Premiership,MorokaSwallows,3,CapeTownCity,2
20210105,Cyprus 1. Division,Enosis,2,Karmiotissa,2
20210105,Jordan Pro League,AlSareeh,0,Maan,3
20210105,Turkey Super Lig,Malatyaspor,2,Sivasspor,2
20210105,Turkey Super Lig,GaziantepBB,2,Ankaragucu,0
20210105,Iran Pro League,Zobahan,1,TractorSazi,2
20210105,Iran Pro League,Paykan,2,NassajiMazandaran,1
20210105,Chile Primera,AudaxItaliano,2,UnionEspanola,2
20210107,Chile Primera,Huachipato,4,UnionLaCalera,3
20210107,Brazil Serie A,Ceara,0,Internacional,2
20210107,Portugal Superliga,Braga,2,Maritimo,1
20210107,Chile Primera,UniversidaddeConcepcion,1,Palestino,1
20210107,Spain Copa Del Rey,LasRozasCF,3,Eibar,3
20210107,Spain Copa Del Rey,Alcoyano,2,Huesca,1
20210107,Spain Copa Del Rey,Pontevedra,0,Cadiz,0
20210107,Spain Copa Del Rey,PenaDeportiva,0,Sabadell,0
20210107,Spain Copa Del Rey,Amorebieta,0,SportingGijon,1
20210107,Spain Copa Del Rey,YeclanoDeportivo,1,Valencia,4
20210107,Spain Copa Del Rey,Girona,0,Lugo,0
20210107,Cyprus 1. Division,Paphos,5,OlympiakosNicosia,0
20210107,Oman League,Sohar,0,AlSeeb,1
20210107,Turkey Lig 1,Istanbulspor,5,Balikesirspor,0
20210107,Turkey Super Lig,Fenerbahce,2,Alanyaspor,1
20210107,Qatar Stars League,QatarSC,3,AlKharaityat,1
20210107,Qatar Stars League,AlRayyan,2,AlGharrafa,1
20210107,Saudi Arabia Pro League,AlWehda,0,AlFateh,0
20210107,Greece Etniki Katigoria,OFICrete,2,Lamia,0
20210107,Greece Etniki Katigoria,ArisSalonika,2,VolosNps,0
20210107,Egypt Premier League,AlIttihad,1,AlMasry,1
20210107,Oman League,Nizwa,1,Saham,2
20210107,Oman League,AlNasr,1,OmanFC,0
20210107,Chile Primera,CuricoUnido,2,Antofagasta,0
20210107,Qatar Stars League,AlSadd,8,AlSailiya,0
20210107,Iran Pro League,Perspolis,0,Sepahan,0
20210107,Turkey Lig 1,Osmanlispor,0,Adanaspor,2
20210107,Saudi Arabia Pro League,AbhaClub,1,AlFaisaly,0
20210107,Brazil Serie A,Flamengo,1,Fluminense,2
20210107,Brazil Serie A,Bragantino,4,SaoPaulo,2
20210107,Chile Primera B,Barnechea,2,Nublense,4
20210111,Brazil Serie A,Bragantino,2,AtleticoMineiro,2
20210111,Brazil Serie B,Confianca,1,Operario,2
20210111,Brazil Serie B,CRB,2,Guarani,0
20210111,Chile Primera,SantiagoWanderers,1,Cobresal,0
20210111,Spain Segunda Liga,Sabadell,1,Lugo,1
20210111,Brazil Serie B,PontePreta,2,CuiabaEsporteClube,2
20210111,Holland Eerste Divisie,FCDordrecht,2,JongPSV,3
20210111,Spain Primera Liga,Huesca,0,RealBetis,2
20210111,Chile Primera,Antofagasta,2,DeportesLaSerena,2
20210111,England FA Cup,Stockport,0,WestHam,1
20210111,Italy Serie A,Spezia,2,Sampdoria,1
20210111,England Conference North,BradfordParkAvenue,1,BostonUtd,1
20210111,Belgium Juliper League,StandardLiege,3,Waasland,1
20210111,France National,Bastia,2,QuevillyRouen,1
20210111,Scotland Premiership,Celtic,1,Hibernian,1
20210111,France Ligue 2,Caen,2,Toulouse,2
20210111,Germany 2. Bundesliga,Braunschweig,0,FortunaDusseldorf,0
20210111,Spain Segunda Liga,SportingGijon,2,Fuenlabrada,1
20210111,Scottish Cup,CamelonJuniors,1,BroraRangers,2
20210111,Portugal LigaPro,Academica,1,Mafra,0
20210111,Spain Primera Liga,Elche,1,Getafe,3
20210111,Spain Segunda Liga,Ponferradina,1,Girona,1
20210111,Germany 3. Liga,TurkgucuAtasporMunchen,1,DynamoDresden,0
20210111,Cyprus 1. Division,NeaSalamina,2,Paphos,0
20210111,Holland Eerste Divisie,FCDenBosch,1,AZII,2
20210111,Greece Etniki Katigoria,Lamia,0,AEKAthens,1
20210111,Jordan Pro League,Maan,2,AlFaysali,3
20210111,Turkey Lig 1,AkhisarBelediyespor,0,Adanaspor,1
20210111,Turkey Super Lig,Alanyaspor,1,Kasimpasa,2
20210111,Cyprus 1. Division,OlympiakosNicosia,0,AnorthosisFamagusta,3
20210111,Greece Etniki Katigoria,PASGiannina,0,ArisSalonika,0
20210111,Egypt Premier League,PyramidsFC,1,WadiDegla,1
20210111,Portugal LigaPro,FCPortoII,1,Leixoes,2
20210111,Jordan Pro League,AlSalt,3,AlAhlyJordan,1
20210111,Jordan Pro League,AlHussein,2,AlAqaba,3
20210111,Algeria Ligue 1,MCAlger,1,MCOran,1
20210111,Algeria Ligue 1,Kabylie,1,USMAlger,2
20210111,Chile Primera,Palestino,2,UnionEspanola,2
20210111,Iran Pro League,Esteghlal,2,Perspolis,2
20210111,Turkey Super Lig,Erzurumspor,0,Fenerbahce,3
20210111,Algeria Ligue 1,Paradou,1,Belouizdad,1
20210111,Mexico Liga MX,SantosLaguna,1,CruzAzul,0
20210112,Brazil Serie B,Nautico,0,AmericaMineiro,0
20210112,Brazil Serie B,BrasilDePelotas,2,JuventudeRS,1
20210112,Brazil Serie B,Parana,2,CSAAL,0
20210112,Brazil Serie B,Botafogo,2,SampaioCorrea,1
20210112,Chile Primera B,Melipilla,3,Barnechea,1
20210112,Chile Primera B,DeportesMagallanes,2,CDSantaCruz,0
20210112,Spain Primera Liga,AtleticoMadrid,2,Sevilla,0
20210112,England Premier League,Burnley,0,ManUtd,1
20210112,England Premier League,Wolverhampton,1,Everton,2
20210112,Holland Eredivisie,Heracles,4,FCEmmen,0
20210112,England Conference,DoverAthletic,1,BorehamWood,1
20210112,England Conference North,Chorley,1,Leamington,2
20210112,England Conference North,FarsleyCeltic,1,Darlington,0
20210112,England Conference South,WellingUtd,0,StAlbansCity,2
20210112,England Conference South,EbbsfleetUtd,2,ConcordRangers,1
20210112,England Conference South,TonbridgeAngels,4,ChippenhamTown,0
20210112,England Conference South,BraintreeTown,1,OxfordCity,2
20210112,England Conference South,Dartford,3,BillericayTown,0
20210112,Germany DFB Pokal,BayerLeverkusen,4,EintrachtFrankfurt,1
20210112,Coppa Italia,ACMilan,0,Torino,0
20210112,England Championship,Bournemouth,1,Millwall,1
20210112,Belgium Juliper League,Oostende,1,Eupen,1
20210112,England Conference South,EastbourneBorough,2,MaidstoneUtd,3
20210112,England Championship,Luton,0,QPR,2
20210112,England League 1,Charlton,4,Rochdale,4
20210112,England League 2,Scunthorpe,0,SalfordCity,1
20210112,England League 2,Exeter,1,Bolton,1
20210112,Scotland Premiership,DundeeUtd,2,StJohnstone,2
20210112,Germany 3. Liga,Unterhaching,3,Verl,4
20210112,Germany 3. Liga,BayernMunichII,2,Meppen,0
20210112,Germany 3. Liga,Magdeburg,1,Saarbrucken,2
20210112,Spain Primera Liga,Granada,2,Osasuna,0
20210112,Germany Regionalliga Southwest,TSVSchottMainz,0,SonnenhofGrossaspach,3
20210112,Germany Regionalliga Southwest,MainzII,2,FCGiessen,1
20210112,England Premier League,SheffUtd,1,Newcastle,0
20210112,Holland Eredivisie,Vitesse,1,FCUtrecht,0
20210112,Romania Liga I,CSUniversitateaCraiova,0,Sepsi,0
20210112,Egypt Premier League,AlAhly,4,ElEntagElHarby,1
20210112,Qatar Stars League,AlSadd,3,Lekhwiya,1
20210112,Qatar Stars League,AlSailiya,2,AlKharaityat,0
20210112,Oman League,Saham,0,AlSeeb,3
20210112,Egypt Premier League,AlMasry,0,Zamalek,1
20210112,Romania Liga I,GazMetanMedias,2,Voluntari,0
20210112,Egypt Premier League,AlMoqawloonAlArab,1,CeramicaCleopatra,1
20210112,Chile Primera,OHiggins,2,MunicipalIquique,2
20210112,Qatar Stars League,AlRayyan,2,QatarSC,1
20210112,Chile Primera B,Cobreloa,1,DeportesCopiapo,1
20210112,Chile Primera B,DeportesValdivia,2,SantiagoMorning,1
20210112,Chile Primera B,SanLuis,3,DeportesTemuco,0
20210112,Oman League,AlRustaq,2,Sohar,1
20210112,Oman League,Muscat,1,AlIttehad,1
20210112,Egypt Premier League,Smouha,2,NationalBank,2
20210112,Iran Pro League,NaftTehran,3,PadidehKhorasan,1
20210112,Mexico Liga MX,Pachuca,1,Juarez,1
20210112,Chile Primera,AudaxItaliano,2,Huachipato,0
20210112,Argentina Primera B Nacional,AllBoys,2,Instituto,2
20210112,Argentina Primera B Nacional,GimnasiaJujuy,2,DeportivoSantamarina,2
20210106,Brazil Serie A,SportRecife,1,FortalezaCE,0
20210106,Brazil Serie A,Coritiba,1,Goias,2
20210106,Brazil Serie A,Botafogo,0,AtleticoParanaense,2
20210106,Brazil Serie A,Gremio,2,Bahia,1
20210106,Copa Libertadores,BocaJuniors,0,Santos,0
20210106,Chile Primera,UniversidaddeChile,0,OHiggins,1
20210106,Chile Primera B,DeportesMagallanes,1,SantiagoMorning,0
20210106,Scottish Cup,Huntly,3,CumbernauldColts,1
20210106,Chile Primera,DeportesLaSerena,1,EvertonVinadelMar,1
20210106,Spain Copa Del Rey,Malaga,0,RealOviedo,0
20210106,Spain Copa Del Rey,Fuenlabrada,1,Mallorca,1
20210106,France Ligue 1,StEtienne,1,PSG,1
20210106,France Ligue 1,Lyon,3,Lens,2
20210106,France Ligue 1,Marseille,3,Montpellier,1
20210106,France Ligue 1,Lille,1,Angers,2
20210106,France Ligue 1,Reims,0,Dijon,0
20210106,Spain Primera Liga,AthleticBilbao,2,Barcelona,3
20210106,Italy Serie A,ACMilan,1,Juventus,3
20210106,Belgium Juliper League,Eupen,1,Genk,4
20210106,England League Cup,ManUtd,0,ManCity,2
20210106,England Conference South,BillericayTown,1,OxfordCity,3
20210106,Spain Copa Del Rey,Castellon,0,Tenerife,2
20210106,Spain Copa Del Rey,Burgos,0,Espanyol,2
20210106,Spain Copa Del Rey,DeportivoLaCoruna,0,Alaves,1
20210106,Spain Copa Del Rey,Olot,0,Osasuna,3
20210106,Cyprus 1. Division,Limassol,3,AEKLarnaca,1
20210106,Portugal LigaPro,Leixoes,1,Oliveirense,1
20210106,France Ligue 1,Strasbourg,5,Nimes,0
20210106,France Ligue 1,Lorient,2,Monaco,5
20210106,France Ligue 1,Metz,0,Bordeaux,0
20210106,France Ligue 1,Nantes,0,Rennes,0
20210106,France Ligue 1,Brestois,2,Nice,0
20210106,Germany 2. Bundesliga,FCKickersWurzburg,1,StPauli,1
20210106,Greece Etniki Katigoria,AsterasTripoli,0,Olympiacos,4
20210106,Spain Copa Del Rey,Cornella,1,AtleticoMadrid,0
20210106,Italy Serie A,Napoli,1,Spezia,2
20210106,Jordan Pro League,AlAqaba,1,AlAhlyJordan,0
20210106,Turkey Super Lig,Besiktas,6,CaykurRizespor,0
20210106,Turkey Super Lig,Antalyaspor,3,FatihKaragumruk,1
20210106,Spain Copa Del Rey,CulturalLeonesa,1,Granada,1
20210106,Spain Copa Del Rey,ArtisticoNavalcarnero,1,LasPalmas,0
20210106,Spain Copa Del Rey,Haro,1,RayoVallecano,3
20210106,Cyprus 1. Division,OmoniaNicosia,2,ApollonLimassol,1
20210106,Spain Copa Del Rey,UnionMutilvera,1,RealBetis,3
20210106,Greece Etniki Katigoria,Larissa,0,PASGiannina,0
20210106,South Africa Premiership,SupersportUnited,2,ChippaUnited,2
20210106,Italy Serie A,Crotone,1,Roma,3
20210106,Italy Serie A,Lazio,2,Fiorentina,1
20210106,Cyprus 1. Division,AnorthosisFamagusta,1,EthnikosAchnas,0
20210106,Italy Serie A,Sampdoria,2,InterMilan,1
20210106,Italy Serie A,Sassuolo,2,Genoa,1
20210106,Italy Serie A,Torino,1,HellasVerona,1
