date,league,home-team,home-score,away-team,away-score
20201212,Switzerland Super League,FCVaduz,0,Basle,2
20201212,Slovenia Prva Liga,FCKoper,1,Maribor,2
20201212,Brazil Serie B,Figueirense,1,CuiabaEsporteClube,0
20201212,Holland Eredivisie,Ajax,4,FCZwolle,0
20201212,Poland Ekstraklasa,WislaKrakow,1,LegiaWarsaw,2
20201212,Morocco GNF 1,HassaniaAgadir,0,ChababMohammedia,0
20201212,Hungary NB I,FehervarFC,4,Budafoki,1
20201212,France Ligue 2,Chateauroux,0,Toulouse,3
20201212,France Ligue 2,Grenoble,4,Dunkerque,0
20201212,France Ligue 2,Guingamp,1,Valenciennes,1
20201212,France Ligue 2,Nancy,2,Auxerre,2
20201212,France Ligue 2,ChamoisNiort,2,ACAjaccio,0
20201212,France Ligue 2,Paris,1,RodezAveyron,1
20201212,France Ligue 2,Amiens,1,Chambly,1
20201212,Holland Eredivisie,FCEmmen,1,ADODenHaag,1
20201212,Switzerland Super League,FCSion,1,Lucerne,2
20201212,Spain Primera Liga,Huesca,1,Alaves,0
20201212,England Premier League,ManUtd,0,ManCity,0
20201212,Egypt Premier League,AlMoqawloonAlArab,0,Zamalek,2
20201212,Belgium Juliper League,CercleBrugge,0,Oostende,1
20201212,Czech First League,Jablonec,973,Plzen,2
20201212,Belgium Juliper League,Kortrijk,0,OudHeverlee,3
20201212,Ukraine UPL,failed,failed,failed,failed
20201212,Germany Bundesliga,UnionBerlin,1,BayernMunich,1
20201212,Romania Liga I,ChindiaTargoviste,1,ViitorulConstanta,1
20201212,England Conference,SolihullMoors,0,Bromley,1
20201212,Spain Segunda Liga,Castellon,3,Albacete,0
20201212,Italy Serie A,Torino,2,Udinese,3
20201212,Italy Serie B,Cittadella,2,Spal,0
20201212,Saudi Arabia Pro League,AlNassr,1,AlAhliJeddah,2
20201212,Morocco GNF 1,OlympiqueSafi,2,WydadCasablanca,1
20201212,Wales Premier League,ConnahsQuay,2,TheNewSaints,0
20201212,Jordan Pro League,Ramtha,1,AlWihdat,2
20201212,Poland Ekstraklasa,GornikZabrze,0,CracoviaKrakow,2
20201212,Slovenia Prva Liga,Olimpija,2,TaborSezana,1
20201212,Croatia 1.HNL,Varazdin,4,HajdukSplit,2
20201212,Serbia Super Liga,Vozdovac,0,PartizanBelgrade,2
20201212,Russia Premier League,ZenitStPetersburg,3,DinamoMoscow,1
20201212,France Ligue 1,Marseille,2,Monaco,1
20201212,Hungary NB I,Ferencvarosi,2,ZalaegerszegTE,0
20201212,Turkey Super Lig,Ankaragucu,4,Konyaspor,3
20201212,Turkey Lig 1,Bursaspor,3,Samsunspor,0
20201212,Austria Bundesliga,SKSturmGraz,3,Admira,0
20201212,Austria Bundesliga,StPolten,2,Hartberg,2
20201212,Austria Bundesliga,SVRied,1,CSRAltach,4
20201212,Turkey Super Lig,Fenerbahce,0,Malatyaspor,3
20201212,Holland Eredivisie,FCGroningen,2,RKCWaalwijk,0
20201212,Holland Eerste Divisie,CambuurLeeuwarden,2,AZII,0
20201212,Belgium Juliper League,Peruwelz,3,BeerschotWilrijk,1
20201212,Spain Primera Liga,Getafe,0,Sevilla,1
20201212,Greece Etniki Katigoria,Larissa,0,OFICrete,1
20201212,Cyprus 1. Division,ErmisAradippou,1,AnorthosisFamagusta,1
20201212,Egypt Premier League,PyramidsFC,1,AlIttihad,2
20201212,Northern Ireland Premier League,Glentoran,6,CarrickRangers,0
20201212,Northern Ireland Premier League,Crusaders,5,Portadown,0
20201212,Northern Ireland Premier League,Coleraine,2,WarrenpointTown,1
20201212,Northern Ireland Premier League,DungannonSwifts,1,BallymenaUnited,5
20201212,Spain Segunda Liga,Leganes,0,Mallorca,1
20201212,England Championship,Blackburn,1,Norwich,2
20201212,England Championship,Derby,0,Stoke,0
20201212,England Championship,QPR,0,Reading,1
20201212,England Championship,Birmingham,0,Watford,1
20201212,England Championship,Bournemouth,5,Huddersfield,0
20201212,England Premier League,Newcastle,2,WestBrom,1
20201212,Italy Serie B,Pescara,2,Vicenza,3
20201212,England Conference,BorehamWood,3,Aldershot,2
20201212,England Conference,Chesterfield,6,Barnet,0
20201212,England Conference,DagenhamandRedbridge,0,Altrincham,1
20201212,England Conference,KingsLynn,0,Torquay,0
20201212,England Conference,Wealdstone,2,Weymouth,1
20201212,England Conference,Woking,3,Hartlepool,0
20201212,England Conference North,AlfretonTown,1,Chorley,1
20201212,England Conference North,BostonUtd,0,Chester,0
20201212,England Conference North,BrackleyTown,2,BlythSpartans,1
20201212,England Conference North,BradfordParkAvenue,1,Leamington,3
20201212,England Conference North,CurzonAshton,0,GloucesterCity,1
20201212,England Conference North,Gateshead,0,Kidderminster,1
20201212,England Conference North,Guiseley,4,Southport,2
20201212,England Conference North,Hereford,2,Fylde,1
20201212,England Conference North,KetteringTown,0,TelfordUtd,0
20201212,England Conference North,York,1,SpennymoorTown,1
20201212,England Conference South,HemelHempstead,0,HungerfordTown,1
20201212,England Conference South,StAlbansCity,3,TonbridgeAngels,1
20201212,England Conference South,ChelmsfordCity,3,Bath,4
20201212,England Conference South,ConcordRangers,2,EastbourneBorough,2
20201212,England Conference South,EbbsfleetUtd,0,HavantandWaterlooville,3
20201212,England Conference South,OxfordCity,1,DulwichHamlet,0
20201212,England Conference South,WellingUtd,0,ChippenhamTown,1
20201212,Ukraine UPL,DynamoKiev,2,KolosKovalivka,2
20201212,Czech First League,Teplice,1,SigmaOlomouc,1
20201212,Romania Liga I,GazMetanMedias,0,Sepsi,3
20201212,England Championship,Luton,3,Preston,0
20201212,England Championship,Middlesbrough,3,Millwall,0
20201212,England Championship,NottmForest,1,Brentford,3
20201212,England Championship,Rotherham,2,BristolCity,0
20201212,England Championship,SheffWed,1,Barnsley,2
20201212,England Championship,Wycombe,1,Coventry,2
20201212,England League 1,Charlton,5,AFCWimbledon,2
20201212,England League 1,Blackpool,0,OxfordUtd,0
20201212,England League 1,BristolRovers,3,Plymouth,0
20201212,England League 1,Crewe,2,Northampton,1
20201212,England League 1,Doncaster,2,Gillingham,1
20201212,England League 1,Hull,0,Shrewsbury,1
20201212,England League 1,Ipswich,0,Portsmouth,2
20201212,England League 1,LincolnCity,0,Sunderland,4
20201212,England League 1,MiltonKeynesDons,1,BurtonAlbion,1
20201212,England League 1,Peterborough,4,Rochdale,1
20201212,England League 1,Swindon,0,FleetwoodTown,1
20201212,England League 1,Wigan,4,AccringtonStanley,3
20201212,England League 2,Carlisle,4,Stevenage,0
20201212,England League 2,CrawleyTown,4,Barrow,2
20201212,England League 2,Exeter,5,Tranmere,0
20201212,England League 2,ForestGreen,2,CambridgeUtd,0
20201212,England League 2,Grimsby,1,Mansfield,1
20201212,England League 2,LeytonOrient,2,NewportCounty,1
20201212,England League 2,Morecambe,1,HarrogateTown,0
20201212,England League 2,Oldham,3,Bradford,1
20201212,England League 2,PortVale,1,Colchester,1
20201212,England League 2,SalfordCity,0,Cheltenham,0
20201212,England League 2,Southend,1,Scunthorpe,0
20201212,England League 2,Walsall,2,Bolton,1
20201212,Czech First League,Pardubice,2,FCBrno,1
20201212,Scotland Championship,Arbroath,0,Alloa,1
20201212,Scotland Championship,Dunfermline,1,Morton,2
20201212,Scotland Championship,Hearts,6,QueenofSouth,1
20201212,Scotland Championship,InvernessCT,2,Dundee,2
20201212,Scotland League One,AirdrieUtd,0,Montrose,1
20201212,Scotland League One,Clyde,0,Falkirk,3
20201212,Scotland League One,Dumbarton,1,CoveRangers,0
20201212,Scotland League One,Forfar,0,Partick,2
20201212,Scotland League One,Peterhead,2,EastFife,1
20201212,Scotland League Two,Albion,3,Elgin,1
20201212,Scotland League Two,QueensPark,3,EdinburghCity,3
20201212,Scotland League Two,Stenhousemuir,2,Stranraer,2
20201212,Scotland League Two,Stirling,1,Cowdenbeath,0
20201212,Scotland Premiership,Aberdeen,2,RossCounty,0
20201212,Scotland Premiership,Hamilton,0,Hibernian,4
20201212,Scotland Premiership,Motherwell,0,StMirren,1
20201212,Scotland Premiership,StJohnstone,1,Livingston,2
20201212,Germany Bundesliga,Mainz,0,FCKoln,1
20201212,Germany Bundesliga,BorussiaDortmund,1,VfBStuttgart,5
20201212,Germany Bundesliga,RBLeipzig,2,WerderBremen,0
20201212,Germany Bundesliga,BorussiaMonchengladbach,1,HerthaBerlin,1
20201212,Germany Bundesliga,Freiburg,2,ArminiaBielefeld,0
20201212,Saudi Arabia Pro League,AlFateh,1,AlBaten,2
20201212,Bulgaria A PFG,TsarskoSeloSofia,2,LevskiSofia,2
20201212,Wales Premier League,BalaTown,4,CardiffMetropolitanUniversity,1
20201212,Wales Premier League,CaernarfonTown,2,BarryTown,0
20201212,Wales Premier League,NewiCefnDruids,4,Haverfordwest,1
20201212,Morocco GNF 1,MaghribFes,1,AthleticYoussoufia,1
20201212,Saudi Arabia Pro League,AlEttifaq,4,Dhamk,2
20201212,Italy Serie A,Crotone,4,Spezia,1
20201212,Algeria Ligue 1,Tlemcen,0,USMAlger,0
20201212,Slovenia Prva Liga,Aluminij,1,Bravo,1
20201212,Croatia 1.HNL,Gorica,4,NKOsijek,1
20201212,France Ligue 2,Caen,0,Troyes,0
20201212,Jordan Pro League,AlJazeeraJordan,2,AlFaysali,1
20201212,Poland Ekstraklasa,WartaPoznan,1,PogonSzczecin,2
20201212,Hungary NB I,Kisvarda,0,BudapestHonved,0
20201212,Algeria Ligue 1,CSConstantine,0,Chlef,0
20201212,Russia Premier League,Sochi,1,SpartakMoscow,0
20201212,Holland Eerste Divisie,FCDordrecht,1,NEC,2
20201212,Germany Regionalliga Southwest,MainzII,3,Bahlinger,0
20201212,Germany Regionalliga Southwest,VfRAalen,0,SonnenhofGrossaspach,0
20201212,Germany Regionalliga Southwest,FSVFrankfurt,5,TSGHoffenheimII,2
20201212,Germany Regionalliga Southwest,failed,failed,failed,failed
20201212,Germany Regionalliga Southwest,Elversberg,2,Steinbach,2
20201212,Germany Regionalliga Southwest,HessenKassel,3,BayernAlzenau,0
20201212,Germany Regionalliga Southwest,EintrachtStadtallendorf,0,Ulm,3
20201212,Germany Regionalliga Southwest,TSVSchottMainz,0,FCGiessen,2
20201212,Czech First League,MarilaPribram,1,Zlin,0
20201212,Czech First League,CeskoBudejovice,1,Karvina,1
20201212,Czech First League,Opava,2,MladaBoleslav,2
20201212,Serbia Super Liga,NoviPazar,1,FKMetalac,0
20201212,Serbia Super Liga,RadnickiNis,2,Zlatibor,1
20201212,Serbia Super Liga,MacvaSabac,0,RadBelgrade,1
20201212,Serbia Super Liga,Subotica,0,Vojvodina,1
20201212,Germany Regionalliga West,Lotte,0,RotWeissEssen,2
20201212,Germany Regionalliga West,FCKolnII,1,Wiedenbruck,1
20201212,Germany Regionalliga West,AlemanniaAachen,3,Bonner,1
20201212,Germany Regionalliga West,VfBHomberg,0,BorussiaDortmundII,0
20201212,Germany Regionalliga West,Straelen,1,Ahlen,1
20201212,Germany Regionalliga West,BergischGladbach,0,Lippstadt,083
20201212,Germany Regionalliga West,Rodinghausen,3,FortunaDusseldorfII,2
20201212,Germany Regionalliga West,FCSchalke,04,II,1
20201212,Germany 3. Liga,Uerdingen,1,TurkgucuAtasporMunchen,0
20201212,Germany 3. Liga,MSVDuisburg,4,Wehen,1
20201212,Germany 3. Liga,failed,failed,failed,failed
20201212,Germany 3. Liga,Hallescher,1,DynamoDresden,3
20201212,Germany 3. Liga,Verl,1,ViktoriaKoln,1
20201212,Germany 3. Liga,Lubeck,1,Magdeburg,1
20201212,Algeria Ligue 1,USMBelAbbes,0,ESSetif,2
20201212,Algeria Ligue 1,MCMagra,0,Biskra,0
20201212,Spain Primera Liga,Valencia,2,AthleticBilbao,2
20201212,Turkey Lig 1,Balikesirspor,2,Eskisehirspor,2
20201212,Turkey Super Lig,CaykurRizespor,3,Goztepespor,2
20201212,Turkey Super Lig,Kayserispor,0,Trabzonspor,0
20201212,Italy Serie B,Pisa,1,Pordenone,0
20201212,Italy Serie B,VirtusEntella,2,Empoli,5
20201212,Italy Serie B,Cosenza,0,Reggiana,1
20201212,Italy Serie B,Cremonese,3,Ascoli,3
20201212,Italy Serie B,Lecce,2,Frosinone,2
20201212,Italy Serie B,Brescia,3,Salernitana,1
20201212,Saudi Arabia Pro League,AbhaClub,0,AlTaawon,0
20201212,England Premier League,Wolverhampton,0,AstonVilla,1
20201212,England Championship,Cardiff,0,Swansea,2
20201212,Egypt Premier League,NationalBank,1,WadiDegla,1
20201212,Armenia Premier League,Pyunik,0,Shirak,2
20201212,Slovenia Prva Liga,HITGorica,0,NKCelje,2
20201212,Ukraine UPL,Vorskla,1,FCMinaj,1
20201212,Croatia 2.HNL,Solin,1,Medimurje,0
20201212,Germany 2. Bundesliga,FCHeidenheim,1,Hannover,960
20201212,Germany 2. Bundesliga,Darmstadt,1,Hamburg,2
20201212,Germany 2. Bundesliga,Regensburg,2,HolsteinKiel,3
20201212,Denmark 1st Division,Hvidovre,1,Skive,2
20201212,Bosnia and Herzegovina Premier League,Krupa,2,Zeljeznicar,1
20201212,Croatia 2.HNL,CibaliaVinkovci,1,Junak,2
20201212,Croatia 2.HNL,NKDubrava,2,NKOsijekII,1
20201212,Croatia 2.HNL,HNKOrijent,19192,HrvatskiDragovoljac,3
20201212,Bosnia and Herzegovina Premier League,OlimpicSarajevo,1,RadnikBijeljina,0
20201212,Croatia 2.HNL,Rudes,0,Dugopolje,0
20201212,Denmark 1st Division,SilkeborgIF,2,Fredericia,0
20201212,Iran Pro League,Paykan,0,AluminiumArak,0
20201212,Iran Pro League,SanatNaft,2,GolGoharSirjan,1
20201212,Iran Pro League,Foolad,3,Saipa,0
20201212,Iran Pro League,MesRafsanjan,2,NaftTehran,0
20201212,Russia Premier League,RotorVolgograd,1,Ufa,0
20201212,Bulgaria A PFG,BeroeStaraZagora,3,BotevPlovdiv,0
20201212,Turkey Super Lig,Hatayspor,3,FatihKaragumruk,1
20201212,Japan J-League,UrawaRedDiamonds,0,ShonanBellmare,0
20201212,Japan J-League,failed,failed,failed,failed
20201212,Japan J-League,OitaTrinita,1,ConsadoleSapporo,1
20201212,Japan J-League,NagoyaGrampusEight,0,YokohamaFC,0
20201212,Japan J-League,CerezoOsaka,0,KashiwaReysol,0
20201212,Japan J-League,SaganTosu,1,KawasakiFrontale,1
20201212,Japan J-League,FCTokyo,1,SanfrecceHiroshima,0
20201212,New Zealand Premiership,WaitakereUnited,1,Wanderers,1
20201212,New Zealand Premiership,WellingtonPhoenixReserves,3,HawkesBayUnited,0
20201212,Brazil Serie B,Vitoria,0,Cruzeiro,1
20201205,Paraguay Division Profesional,SportivoLuqueno,2,Libertad,2
20201205,Ecuador Liga Pro,Macara,2,Aucas,1
20201205,Chile Primera B,RangersTalca,1,DeportesCopiapo,1
20201205,Venezuela Primera,RealEsppor,2,Yaracuyanos,1
20201205,Brazil Serie A,Fluminense,3,AtleticoParanaense,1
20201205,Brazil Serie B,SampaioCorrea,3,CRB,0
20201205,Brazil Serie A,Bahia,0,Ceara,2
20201205,Brazil Serie B,CSAAL,0,AmericaMineiro,1
20201205,Paraguay Division Profesional,GeneralDiaz,0,RiverPlateAsuncion,0
20201205,Venezuela Primera,MinerosdeGuayana,0,AcademiaPuertoCabello,2
20201205,Portugal Superliga,FCPorto,4,Tondela,3
20201205,Ecuador Liga Pro,Orense,1,Delfin,1
20201205,Brazil Serie A,Botafogo,0,Flamengo,1
20201205,Brazil Serie A,Santos,2,Palmeiras,2
20201205,France Ligue 1,Montpellier,1,PSG,3
20201205,Holland Eredivisie,FCZwolle,2,Vitesse,1
20201205,Spain Primera Liga,Cadiz,2,Barcelona,1
20201205,England Premier League,Chelsea,3,Leeds,1
20201205,Chile Primera,Huachipato,2,ColoColo,2
20201205,Costa Rica Primera,SportingSanJose,3,SantosdeGuapiles,1
20201205,Costa Rica Primera,Jicaral,0,Herediano,0
20201205,Colombia Copa Mustang,OnceCaldas,1,ChicoFC,0
20201205,Italy Serie A,InterMilan,3,Bologna,1
20201205,Belgium Juliper League,ClubBrugge,1,StTruiden,0
20201205,Belgium Division 2,UnionSaintGilloise,5,LierseKempenzonen,0
20201205,Romania Liga I,SteauaBucharest,3,UTABatranaDoamna,0
20201205,Switzerland Super League,Basle,1,Servette,0
20201205,Spain Segunda Liga,Malaga,1,FCCartagena,2
20201205,Peru Primera Division,SportingCristal,1,Ayacucho,1
20201205,Venezuela Primera,CaraboboFC,2,Trujillanos,2
20201205,Brazil Serie B,JuventudeRS,1,Chapecoense,1
20201205,Holland Eredivisie,Ajax,1,FCTwente,2
20201205,Poland Ekstraklasa,LegiaWarsaw,2,LechiaGdansk,0
20201205,Morocco GNF 1,OlympiqueSafi,4,DifaaHassaniJdidi,3
20201205,Hungary NB I,Puskas,0,Kisvarda,0
20201205,South Africa Premiership,MaritzburgUnited,1,MamelodiSundowns,1
20201205,Portugal Superliga,Famalicao,2,SportingLisbon,2
20201205,France Ligue 2,Auxerre,6,ChamoisNiort,0
20201205,France Ligue 2,Caen,1,Grenoble,1
20201205,France Ligue 2,Chambly,1,Valenciennes,2
20201205,France Ligue 2,ClermontFoot,3,Pau,0
20201205,France Ligue 2,Dunkerque,2,Chateauroux,0
20201205,France Ligue 2,RodezAveyron,1,Amiens,2
20201205,France Ligue 2,Sochaux,1,Nancy,1
20201205,France Ligue 2,Toulouse,2,Guingamp,2
20201205,Holland Eredivisie,FortunaSittard,3,WillemII,2
20201205,Czech First League,Plzen,0,Karvina,1
20201205,Belgium Juliper League,OudHeverlee,2,CercleBrugge,1
20201205,Germany Bundesliga,BayernMunich,3,RBLeipzig,3
20201205,Ukraine UPL,IllichivetsMariupol,1,DynamoKiev,2
20201205,England Premier League,WestHam,1,ManUtd,3
20201205,Spain Primera Liga,AtleticoMadrid,2,Valladolid,0
20201205,England League 2,Colchester,2,Grimsby,1
20201205,Northern Ireland Premier League,Linfield,2,Cliftonville,0
20201205,Greece Etniki Katigoria,Olympiacos,4,VolosNps,1
20201205,England Conference,Weymouth,1,Halifax,5
20201205,Spain Segunda Liga,Mirandes,0,Lugo,0
20201205,Switzerland Challenge League,FCThun,0,Winterthur,0
20201205,Portugal LigaPro,Vizela,1,AcademicoViseu,0
20201205,Italy Serie A,Juventus,2,Torino,1
20201205,Morocco GNF 1,RapideOuedZem,1,MouloudiaOujda,1
20201205,Cyprus 1. Division,AEKLarnaca,4,OlympiakosNicosia,0
20201205,Poland Ekstraklasa,SlaskWroclaw,1,RakowCzestochowa,0
20201205,Jordan Pro League,Maan,1,Ramtha,2
20201205,France Ligue 1,Rennes,0,Lens,2
20201205,Russia Premier League,ZenitStPetersburg,5,UralSverdlovskayaOblast,1
20201205,Russia Premier League,Krasnodar,5,RotorVolgograd,0
20201205,Slovenia Prva Liga,Aluminij,1,Mura,2
20201205,South Africa Premiership,Tshakhuma,1,AmaZulu,1
20201205,Hungary NB I,Diosgyori,1,Ferencvarosi,3
20201205,Bosnia and Herzegovina Premier League,VelezMostar,2,OlimpicSarajevo,0
20201205,Austria Bundesliga,AustriaVienna,0,SKSturmGraz,4
20201205,Austria Bundesliga,CSRAltach,0,StPolten,4
20201205,Austria Bundesliga,Admira,1,RBSalzburg,0
20201205,Turkey Super Lig,Galatasaray,3,Hatayspor,0
20201205,Albania Superliga,Kukesi,1,ApoloniaFier,0
20201205,Albania Superliga,TeutaDurres,1,KastriotiKruje,1
20201205,Portugal Superliga,Guimaraes,1,Portimonense,0
20201205,Portugal Superliga,Moreirense,1,GilVicente,1
20201205,Holland Eredivisie,RKCWaalwijk,3,VVVVenlo,2
20201205,Holland Eerste Divisie,JongPSV,1,RodaJC,1
20201205,Belgium Juliper League,Waasland,2,Peruwelz,0
20201205,Spain Primera Liga,Sevilla,0,RealMadrid,1
20201205,Greece Etniki Katigoria,Atromitos,2,ArisSalonika,2
20201205,England Conference North,SpennymoorTown,3,CurzonAshton,1
20201205,England Conference North,FarsleyCeltic,2,TelfordUtd,0
20201205,Northern Ireland Premier League,Crusaders,2,Glentoran,0
20201205,Northern Ireland Premier League,Larne,2,Glenavon,1
20201205,Northern Ireland Premier League,Portadown,0,BallymenaUnited,0
20201205,Northern Ireland Premier League,CarrickRangers,1,WarrenpointTown,3
20201205,Algeria Ligue 1,Chlef,1,Tlemcen,0
20201205,England Premier League,ManCity,2,Fulham,0
20201205,England League 2,HarrogateTown,0,ForestGreen,1
20201205,England League 2,Mansfield,3,CrawleyTown,3
20201205,England League 2,NewportCounty,2,Morecambe,1
20201205,England League 2,Stevenage,0,Southend,0
20201205,England League 2,Tranmere,1,Walsall,3
20201205,Spain Segunda Liga,Ponferradina,0,LasPalmas,0
20201205,Portugal LigaPro,Oliveirense,1,Arouca,2
20201205,England Conference,Aldershot,2,DagenhamandRedbridge,1
20201205,England Conference,Barnet,0,Wealdstone,0
20201205,England Conference,Bromley,0,Stockport,2
20201205,England Conference,Eastleigh,0,MaidenheadUtd,1
20201205,England Conference,Hartlepool,1,BorehamWood,2
20201205,England Conference,NottsCounty,1,Woking,0
20201205,England Conference,SuttonUtd,4,SolihullMoors,1
20201205,England Conference,Torquay,3,Wrexham,1
20201205,England Conference North,Guiseley,1,BrackleyTown,3
20201205,England Conference North,Leamington,1,Gateshead,1
20201205,England Conference North,BostonUtd,0,Chorley,2
20201205,England Conference North,York,2,Chester,1
20201205,England Conference North,KetteringTown,2,BlythSpartans,1
20201205,England Conference North,Southport,1,AlfretonTown,1
20201205,England Conference South,ChippenhamTown,2,SloughTown,2
20201205,England Conference South,DorkingWanderers,1,Bath,2
20201205,England Conference South,HungerfordTown,0,DulwichHamlet,3
20201205,England Conference South,HavantandWaterlooville,3,ChelmsfordCity,1
20201205,England Conference South,HamptonandRichmond,0,StAlbansCity,2
20201205,Czech First League,SigmaOlomouc,1,MarilaPribram,1
20201205,England Championship,Brentford,2,Blackburn,2
20201205,England Championship,BristolCity,0,Birmingham,1
20201205,England Championship,Coventry,3,Rotherham,1
20201205,England Championship,Huddersfield,2,QPR,0
20201205,England Championship,Millwall,0,Derby,1
20201205,England Championship,Norwich,2,SheffWed,1
20201205,England Championship,Preston,2,Wycombe,2
20201205,Ukraine UPL,ShakhtarDonetsk,5,FCMinaj,1
20201205,England Championship,Stoke,1,Middlesbrough,0
20201205,England Championship,Swansea,2,Luton,0
20201205,England Championship,Watford,0,Cardiff,1
20201205,England League 1,AFCWimbledon,2,BristolRovers,4
20201205,England League 1,AccringtonStanley,2,MiltonKeynesDons,1
20201205,England League 1,BurtonAlbion,1,Crewe,1
20201205,England League 1,FleetwoodTown,0,Blackpool,1
20201205,England League 1,Sunderland,0,Wigan,1
20201205,England League 1,Northampton,0,Doncaster,2
20201205,England League 1,OxfordUtd,1,Hull,1
20201205,England League 1,Plymouth,1,Ipswich,2
20201205,England League 1,Portsmouth,2,Peterborough,0
20201205,England League 1,Rochdale,0,LincolnCity,2
20201205,England League 1,Shrewsbury,1,Charlton,1
20201205,England League 2,Barrow,0,SalfordCity,1
20201205,England League 2,Bolton,3,PortVale,6
20201205,England League 2,Bradford,0,Carlisle,1
20201205,England League 2,CambridgeUtd,1,Oldham,2
20201205,England League 2,Cheltenham,5,Exeter,3
20201205,Serbia Super Liga,PartizanBelgrade,1,Cukaricki,0
20201205,Scotland Championship,Alloa,0,Ayr,2
20201205,Scotland Championship,Dundee,1,Arbroath,0
20201205,Scotland Championship,Morton,0,Hearts,2
20201205,Scotland Championship,Raith,2,Dunfermline,2
20201205,Scotland League One,CoveRangers,1,Montrose,2
20201205,Scotland League One,EastFife,2,AirdrieUtd,0
20201205,Scotland League One,Falkirk,2,Peterhead,1
20201205,Scotland League One,Partick,0,Dumbarton,0
20201205,Scotland League Two,Cowdenbeath,0,QueensPark,3
20201205,Scotland League Two,EdinburghCity,5,Albion,2
20201205,Scotland League Two,Elgin,1,AnnanAthletic,0
20201205,Scotland League Two,Stenhousemuir,2,Brechin,1
20201205,Scotland League Two,Stranraer,2,Stirling,2
20201205,Denmark Superliga,Vejle,0,Midtjylland,2
20201205,Scotland Premiership,Hamilton,1,Kilmarnock,0
20201205,Scotland Premiership,Livingston,2,DundeeUtd,0
20201205,Scotland Premiership,Motherwell,0,Hibernian,3
20201205,Scotland Premiership,StMirren,1,Aberdeen,1
20201205,Saudi Arabia Pro League,AlFaisaly,1,AlAin,1
20201205,Saudi Arabia Pro League,AlBaten,1,AlTaawon,1
20201205,Italy Serie B,ReggioCalabria,2,Brescia,1
20201205,Wales Premier League,BarryTown,6,FlintTown,3
20201205,Wales Premier League,CardiffMetropolitanUniversity,1,BalaTown,1
20201205,Morocco GNF 1,KhemisZemamra,0,RSBBerkane,2
20201205,Wales Premier League,Haverfordwest,1,NewiCefnDruids,1
20201205,Bulgaria A PFG,LevskiSofia,1,ArdaKurdzhali,2
20201205,Germany Bundesliga,Freiburg,2,BorussiaMonchengladbach,2
20201205,Germany Bundesliga,EintrachtFrankfurt,1,BorussiaDortmund,1
20201205,Germany Bundesliga,FCKoln,2,Wolfsburg,2
20201205,Germany Bundesliga,ArminiaBielefeld,2,Mainz,1
20201205,Wales Premier League,Penybont,6,CaernarfonTown,0
20201205,Italy Serie A,Spezia,1,Lazio,2
20201205,Bosnia and Herzegovina Premier League,RadnikBijeljina,2,TuzlaCity,1
20201205,Algeria Ligue 1,ESSetif,1,RCRelizane,1
20201205,Sweden Superettan,Trelleborgs,2,Halmstads,4
20201205,Sweden Superettan,Orgryte,1,Umea,1
20201205,Sweden Superettan,GIFSundsvall,0,Brage,1
20201205,Sweden Superettan,AFCEskilstuna,1,NorrbyIF,0
20201205,Sweden Superettan,VasterasSK,2,Osters,1
20201205,Cyprus 1. Division,Limassol,5,EthnikosAchnas,0
20201205,Croatia 1.HNL,NKOsijek,1,Varazdin,0
20201205,Poland Ekstraklasa,JagielloniaBialystok,4,WartaPoznan,3
20201205,Slovenia Prva Liga,Domzale,1,FCKoper,1
20201205,Sweden Superettan,AkropolisIF,1,JonkopingSodra,1
20201205,Sweden Superettan,Ljungskile,0,Degerfors,3
20201205,Sweden Superettan,Dalkurd,0,GAIS,1
20201205,France Ligue 2,Troyes,2,Paris,1
20201205,Jordan Pro League,AlWihdat,1,AlAqaba,0
20201205,Hungary NB I,ZalaegerszegTE,3,MezokovesdiSE,0
20201205,South Africa Premiership,CapeTownCity,2,OrlandoPirates,2
20201205,South Africa Premiership,GoldenArrows,1,MorokaSwallows,1
20201205,Russia Premier League,SpartakMoscow,5,Tambov,1
20201205,Russia 1. Division,FakelWorenesch,1,ChaykaPeschanokopskoye,1
20201205,Denmark 1st Division,FremadAmager,1,Viborg,1
20201205,Russia 1. Division,TorpedoMoscow,0,Veles,1
20201205,Serbia Super Liga,Vojvodina,1,MacvaSabac,0
20201205,Holland Eerste Divisie,AZII,0,TOPOss,1
20201205,Germany Regionalliga West,PreussenMunster,1,BorussiaMonchengladbachII,2
20201205,Germany Regionalliga West,Lippstadt,081,Rodinghausen,0
20201205,Germany Regionalliga West,Ahlen,1,BergischGladbach,1
20201205,Germany Regionalliga West,BorussiaDortmundII,5,Straelen,1
20201205,Germany Regionalliga West,Bonner,3,Wuppertaler,3
20201205,Germany Regionalliga West,Wiedenbruck,0,AlemanniaAachen,1
20201205,Germany Regionalliga West,RotWeissEssen,3,FCKolnII,1
20201205,Czech First League,Bohemians,19051,Pardubice,1
20201205,Czech First League,Opava,1,BanikOstrava,2
20201205,England League 1,Gillingham,2,Swindon,0
20201205,Italy Serie B,Salernitana,1,Cittadella,0
20201205,Italy Serie B,Spal,4,Pisa,0
20201205,Chile Primera B,PuertoMontt,5,SanLuis,0
20201205,Algeria Ligue 1,JSSaoura,2,USMAlger,2
20201205,Algeria Ligue 1,Biskra,0,HusseinDey,0
20201205,Spain Segunda Liga,RayoVallecano,2,UDLogrones,1
